"customer_id","recency_days","frequency","monetary","recency_score","frequency_score","monetary_score","rfm_score","customer_segment"
"2313","398","20","13194.90","3","3","1","331","Need Attention"
"1164","370","26","13191.18","1","1","1","111","Hibernating"
"1974","397","27","13188.33","3","1","1","311","Others"
"126","370","23","13182.22","1","2","1","121","Hibernating"
"4168","374","23","13182.22","1","2","1","121","Hibernating"
"944","369","29","13180.60","1","1","1","111","Hibernating"
"1058","368","25","13179.62","1","1","1","111","Hibernating"
"326","429","27","13177.40","5","1","1","511","New Customers"
"3168","457","25","13176.65","5","1","1","511","New Customers"
"4443","405","28","13168.22","4","1","1","411","Others"
"4915","381","22","13167.85","2","2","1","221","Others"
"2143","374","20","13167.81","1","3","1","131","At Risk"
"3309","395","22","13163.76","3","2","1","321","Need Attention"
"3076","490","19","13158.10","5","3","1","531","Potential Loyalists"
"87","370","27","13157.39","1","1","1","111","Hibernating"
"653","428","28","13157.17","5","1","1","511","New Customers"
"948","375","27","13155.32","1","1","1","111","Hibernating"
"4439","385","23","13137.32","3","2","1","321","Need Attention"
"1836","430","22","13137.23","5","2","1","521","Others"
"2405","401","23","13134.24","4","2","1","421","Others"
"767","371","25","13129.82","1","1","1","111","Hibernating"
"2585","384","26","13127.82","2","1","1","211","Others"
"288","500","22","13127.66","5","2","1","521","Others"
"1915","407","20","13126.67","4","3","1","431","Potential Loyalists"
"3286","390","23","13116.10","3","2","1","321","Need Attention"
"2409","393","25","13114.17","3","1","1","311","Others"
"2462","397","21","13113.99","3","3","1","331","Need Attention"
"1730","406","20","13111.91","4","3","1","431","Potential Loyalists"
"3180","373","26","13107.83","1","1","1","111","Hibernating"
"820","392","23","13106.64","3","2","1","321","Need Attention"
"3781","381","19","13105.78","2","3","1","231","Others"
"715","416","20","13101.94","4","3","1","431","Potential Loyalists"
"1614","390","25","13099.37","3","1","1","311","Others"
"874","373","28","13095.63","1","1","1","111","Hibernating"
"3795","400","22","13095.20","4","2","1","421","Others"
"4064","371","24","13092.98","1","1","1","111","Hibernating"
"4815","452","21","13089.60","5","2","1","521","Others"
"1305","376","23","13089.06","2","2","1","221","Others"
"1757","412","24","13085.66","4","2","1","421","Others"
"1767","372","28","13083.38","1","1","1","111","Hibernating"
"3298","375","28","13081.68","2","1","1","211","Others"
"4998","370","23","13081.60","1","2","1","121","Hibernating"
"1783","385","23","13080.01","3","2","1","321","Need Attention"
"532","401","21","13074.41","4","3","1","431","Potential Loyalists"
"1250","395","21","13070.85","3","3","1","331","Need Attention"
"47","418","25","13063.27","4","1","1","411","Others"
"2825","411","23","13060.01","4","2","1","421","Others"
"1149","402","26","13059.56","4","1","1","411","Others"
"3958","405","21","13050.68","4","3","1","431","Potential Loyalists"
"4739","397","22","13048.37","3","2","1","321","Need Attention"
"2806","374","23","13045.34","1","2","1","121","Hibernating"
"744","399","28","13044.00","4","1","1","411","Others"
"4119","385","27","13043.87","3","1","1","311","Others"
"2847","398","26","13043.86","3","1","1","311","Others"
"470","443","24","13042.62","5","2","1","521","Others"
"3707","368","25","13041.62","1","1","1","111","Hibernating"
"3942","404","30","13041.48","4","1","1","411","Others"
"2136","402","22","13038.38","4","2","1","421","Others"
"1449","397","23","13037.82","3","2","1","321","Need Attention"
"4235","369","24","13033.33","1","1","1","111","Hibernating"
"2574","372","20","13032.36","1","3","1","131","At Risk"
"1168","410","25","13031.79","4","1","1","411","Others"
"3580","379","24","13023.08","2","1","1","211","Others"
"538","376","25","13022.22","2","1","1","211","Others"
"2612","389","24","13020.04","3","1","1","311","Others"
"1246","379","26","13014.54","2","1","1","211","Others"
"3202","390","22","13005.62","3","2","1","321","Need Attention"
"3476","368","25","13005.61","1","1","1","111","Hibernating"
"1548","369","25","13003.78","1","1","1","111","Hibernating"
"1526","450","25","13003.73","5","1","1","511","New Customers"
"1676","395","27","13003.31","3","1","1","311","Others"
"377","375","31","13002.87","1","1","1","111","Hibernating"
"4374","405","24","13002.56","4","2","1","421","Others"
"3392","408","24","13000.31","4","2","1","421","Others"
"1802","381","25","12999.79","2","1","1","211","Others"
"3613","373","22","12997.36","1","2","1","121","Hibernating"
"100","369","23","12996.47","1","2","1","121","Hibernating"
"1554","388","22","12991.69","3","2","1","321","Need Attention"
"480","382","31","12987.45","2","1","1","211","Others"
"4505","392","29","12986.79","3","1","1","311","Others"
"4865","379","22","12985.06","2","2","1","221","Others"
"253","374","29","12982.97","1","1","1","111","Hibernating"
"2794","406","25","12982.72","4","1","1","411","Others"
"3263","368","26","12980.34","1","1","1","111","Hibernating"
"4504","411","25","12979.80","4","1","1","411","Others"
"169","414","24","12979.37","4","2","1","421","Others"
"1077","388","22","12977.03","3","2","1","321","Need Attention"
"104","389","24","12964.95","3","1","1","311","Others"
"1816","382","25","12961.74","2","1","1","211","Others"
"1937","387","21","12960.15","3","3","1","331","Need Attention"
"2948","410","28","12954.97","4","1","1","411","Others"
"1181","389","24","12954.39","3","1","1","311","Others"
"4927","372","22","12952.48","1","2","1","121","Hibernating"
"3780","380","20","12950.39","2","3","1","231","Others"
"2130","368","29","12948.11","1","1","1","111","Hibernating"
"4534","377","21","12943.78","2","2","1","221","Others"
"3426","383","23","12942.20","2","2","1","221","Others"
"3452","426","28","12935.72","5","1","1","511","New Customers"
"2598","388","25","12928.43","3","1","1","311","Others"
"477","380","24","12927.17","2","1","1","211","Others"
"4929","371","21","12925.68","1","2","1","121","Hibernating"
"2922","369","28","12921.67","1","1","1","111","Hibernating"
"964","387","21","12918.59","3","3","1","331","Need Attention"
"581","434","22","12912.25","5","2","1","521","Others"
"1622","407","27","12909.49","4","1","1","411","Others"
"1774","389","21","12894.97","3","3","1","331","Need Attention"
"670","368","25","12892.14","1","1","1","111","Hibernating"
"1222","375","21","12891.96","2","2","1","221","Others"
"2379","409","25","12890.34","4","1","1","411","Others"
"1446","399","24","12886.61","3","1","1","311","Others"
"2801","404","22","12880.53","4","2","1","421","Others"
"375","378","26","12876.67","2","1","1","211","Others"
"2377","370","25","12876.31","1","1","1","111","Hibernating"
"2965","372","28","12870.47","1","1","1","111","Hibernating"
"4673","373","23","12866.48","1","2","1","121","Hibernating"
"1408","388","22","12865.07","3","2","1","321","Need Attention"
"1039","428","29","12862.55","5","1","1","511","New Customers"
"149","396","22","12859.84","3","2","1","321","Need Attention"
"1484","419","25","12856.32","4","1","1","411","Others"
"4411","374","25","12855.98","1","1","1","111","Hibernating"
"2418","387","23","12853.10","3","2","1","321","Need Attention"
"1615","372","21","12850.42","1","2","1","121","Hibernating"
"1944","373","28","12850.24","1","1","1","111","Hibernating"
"917","395","21","12846.26","3","3","1","331","Need Attention"
"1119","445","19","12845.25","5","3","1","531","Potential Loyalists"
"81","374","25","12843.60","1","1","1","111","Hibernating"
"1591","415","22","12834.97","4","2","1","421","Others"
"4598","394","22","12833.80","3","2","1","321","Need Attention"
"2482","403","23","12832.58","4","2","1","421","Others"
"1840","391","30","12822.21","3","1","1","311","Others"
"2516","399","22","12818.60","4","2","1","421","Others"
"860","373","21","12815.40","1","2","1","121","Hibernating"
"2261","388","25","12815.03","3","1","1","311","Others"
"1117","375","20","12811.46","2","3","1","231","Others"
"2590","376","29","12800.98","2","1","1","211","Others"
"4959","379","25","12797.35","2","1","1","211","Others"
"4029","467","21","12796.27","5","2","1","521","Others"
"1837","412","21","12790.34","4","3","1","431","Potential Loyalists"
"3961","436","23","12785.39","5","2","1","521","Others"
"277","371","26","12780.07","1","1","1","111","Hibernating"
"1651","377","22","12775.51","2","2","1","221","Others"
"3376","382","26","12774.32","2","1","1","211","Others"
"4578","404","22","12769.53","4","2","1","421","Others"
"3366","371","27","12764.73","1","1","1","111","Hibernating"
"2149","370","21","12762.04","1","2","1","121","Hibernating"
"3400","375","28","12761.66","1","1","1","111","Hibernating"
"4576","391","23","12760.00","3","2","1","321","Need Attention"
"2958","390","25","12759.68","3","1","1","311","Others"
"1594","428","19","12758.56","5","4","1","541","Others"
"2727","405","24","12757.11","4","2","1","421","Others"
"2815","374","26","12753.15","1","1","1","111","Hibernating"
"3368","380","28","12751.33","2","1","1","211","Others"
"4951","383","20","12746.09","2","3","1","231","Others"
"241","384","17","12745.99","2","4","1","241","Others"
"1387","412","21","12736.33","4","3","1","431","Potential Loyalists"
"2705","373","20","12735.72","1","3","1","131","At Risk"
"4262","386","18","12735.21","3","4","1","341","Others"
"1675","399","23","12731.74","4","2","1","421","Others"
"3571","373","33","12729.81","1","1","1","111","Hibernating"
"300","407","23","12727.60","4","2","1","421","Others"
"3275","375","22","12725.57","1","2","1","121","Hibernating"
"2400","372","22","12724.10","1","2","1","121","Hibernating"
"2126","393","24","12720.95","3","1","1","311","Others"
"847","384","25","12711.39","2","1","1","211","Others"
"3222","390","25","12710.18","3","1","1","311","Others"
"3101","373","22","12706.49","1","2","1","121","Hibernating"
"2882","376","27","12699.51","2","1","1","211","Others"
"1749","373","25","12697.30","1","1","1","111","Hibernating"
"3907","380","23","12694.67","2","2","1","221","Others"
"1743","374","23","12691.40","1","2","1","121","Hibernating"
"3372","368","24","12689.66","1","1","1","111","Hibernating"
"2976","427","20","12689.48","5","3","1","531","Potential Loyalists"
"2336","374","21","12685.48","1","2","1","121","Hibernating"
"1694","379","25","12681.38","2","1","1","211","Others"
"2465","377","26","12676.95","2","1","1","211","Others"
"843","375","27","12675.80","1","1","1","111","Hibernating"
"3772","398","20","12674.02","3","3","1","331","Need Attention"
"2977","431","28","12672.09","5","1","1","511","New Customers"
"4368","400","27","12671.44","4","1","1","411","Others"
"1515","424","26","12670.39","5","1","1","511","New Customers"
"1159","368","29","12666.06","1","1","1","111","Hibernating"
"268","402","17","12664.83","4","4","1","441","Others"
"4791","394","25","12650.16","3","1","1","311","Others"
"1681","371","28","12648.74","1","1","1","111","Hibernating"
"3020","375","30","12647.98","1","1","1","111","Hibernating"
"893","405","24","12647.45","4","2","1","421","Others"
"1389","383","24","12646.52","2","1","1","211","Others"
"795","368","25","12640.75","1","1","1","111","Hibernating"
"4517","407","24","12636.87","4","2","1","421","Others"
"1218","382","23","12633.95","2","2","1","221","Others"
"1062","375","28","12633.54","1","1","1","111","Hibernating"
"11","369","29","12629.31","1","1","1","111","Hibernating"
"3212","385","27","12629.28","3","1","1","311","Others"
"2277","371","26","12627.10","1","1","1","111","Hibernating"
"3611","369","25","12625.69","1","1","1","111","Hibernating"
"471","389","22","12624.93","3","2","1","321","Need Attention"
"4921","370","23","12624.05","1","2","1","121","Hibernating"
"3414","407","18","12619.91","4","4","1","441","Others"
"2148","430","22","12617.42","5","2","1","521","Others"
"777","450","26","12617.03","5","1","1","511","New Customers"
"927","371","25","12611.96","1","1","1","111","Hibernating"
"3598","381","22","12611.13","2","2","1","221","Others"
"3881","392","22","12610.40","3","2","1","321","Need Attention"
"1719","388","25","12608.21","3","1","1","311","Others"
"1416","409","24","12607.00","4","2","1","421","Others"
"1462","389","25","12606.77","3","1","1","311","Others"
"3963","375","22","12603.05","2","2","1","221","Others"
"1211","427","27","12599.14","5","1","1","511","New Customers"
"103","380","23","12598.52","2","2","1","221","Others"
"842","373","22","12597.34","1","2","1","121","Hibernating"
"2072","371","21","12591.90","1","2","1","121","Hibernating"
"4607","378","26","12587.81","2","1","1","211","Others"
"2391","379","24","12586.71","2","1","1","211","Others"
"1604","404","27","12585.32","4","1","1","411","Others"
"2509","376","26","12584.67","2","1","1","211","Others"
"3071","380","26","12584.00","2","1","1","211","Others"
"525","386","21","12579.91","3","3","1","331","Need Attention"
"4056","402","22","12576.34","4","2","1","421","Others"
"4403","413","21","12572.13","4","3","1","431","Potential Loyalists"
"2984","390","26","12571.93","3","1","1","311","Others"
"2904","398","24","12570.97","3","1","1","311","Others"
"2012","391","23","12569.39","3","2","1","321","Need Attention"
"4743","429","20","12567.92","5","3","1","531","Potential Loyalists"
"435","389","27","12559.55","3","1","1","311","Others"
"4724","380","24","12559.29","2","1","1","211","Others"
"3604","390","20","12556.75","3","3","1","331","Need Attention"
"4559","370","18","12554.46","1","4","1","141","At Risk"
"1905","460","21","12554.20","5","2","1","521","Others"
"1054","392","21","12552.36","3","3","1","331","Need Attention"
"4165","430","23","12551.96","5","2","1","521","Others"
"4213","385","20","12550.06","3","3","1","331","Need Attention"
"369","369","25","12549.18","1","1","1","111","Hibernating"
"2722","379","24","12548.94","2","1","1","211","Others"
